具体地点,职位名称,工资,福利tag,公司名称,公司标签,其他标签,岗位要求,是否为推广,会员商家,发布时间,抓取时间,平台
北京,公司诚聘巡逻保安员包吃包住,面议,年底双薪|包吃|包住|五险一金|,京安高保（北京）保安服务有限公司,,,经验不限 · 学历不限 · 招20人,,,,2025/02/19 21:13:54,赶集
北京,销售代表：销售经理/主管,面议,急招|,北京裕鑫源商贸有限公司,,,6-7年 · 大专以上学历 · 招若干人,推广广告,,,2025/02/19 21:13:42,赶集
海淀 | 五道口,【五道口】销售专员坐班,面议,急招|,北京合众合信息技术有限公司,,,经验不限 · 学历不限 · 招10人,,,,2025/02/19 21:13:43,赶集
朝阳 | 三元桥,包住+大公司+聘销售+月入过万,8000-12000元/月,饭补|包住|五险一金|,华润物业经纪顾问有限公司,,,经验不限 · 学历不限 · 招20人,,,,2025/02/19 21:13:45,赶集
朝阳 | 国贸,『国贸』急招销售+高薪+高提成,8000-16000元/月,饭补|交通补助|话补|,北京军志民康信息咨询中心,,,经验不限 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:13:28,赶集
丰台 | 玉泉营,『玉泉营』高薪急聘销售待遇优,7000-13000元/月,急招|,北京居然东方商业管理有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:13:30,赶集
石景山 | 石景山周边,周末双休/房补（销售代表）,面议,饭补|话补|房补|周末双休|五险一金|,北京百姓智家物业管理有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:13:31,赶集
房山 | 窦店,【窦店】医疗设备销售人员,面议,五险一金|包吃|包住|,北京佳诚英杰科技有限公司,,,3-5年 · 大专以上学历 · 招6人,推广广告,,,2025/02/19 21:13:32,赶集
丰台 | 大红门,【大红门】销售经理/主管,面议,急招|,北京玺维家具有限公司,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:13:34,赶集
海淀 | 清河,【清河】销售经理/主管,面议,急招|,北京众熙体育文化发展有限公司,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:13:35,赶集
朝阳 | 双井,【双井】销售代表包住,8000-15000元/月,包住|,北京佳合利源贸易有限公司,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:13:36,赶集
朝阳 | 北苑,销售经理/主管：月可入3万,15000-30000元/月,房补|加班补助|包住|,北京昕泽商贸有限公司,,,3-5年 · 大专以上学历 · 招若干人,推广广告,,,2025/02/19 21:13:21,赶集
朝阳 | 甘露园,周末双休/话补（销售代表）,面议,话补|周末双休|五险一金|,北京博汇正源企业管理有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:13:22,赶集
朝阳 | 大望路,销售代表（私营周末双休）,5000-8000元/月,周末双休|,万事通财务顾问（北京）集团有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:13:23,赶集
西城 | 和平门,【和平门】销售代表五险一金,面议,五险一金|,滨海宏恩商贸有限公司,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:13:25,赶集
海淀 | 西三旗,环保设备销售高提成5K+,4000-6000元/月,五险|饭补|周末双休|,北京东立银燕环保设备技术有限公司,,,3-5年 · 学历不限 · 招5人,,,,2025/02/19 21:13:26,赶集
平谷 | 平谷周边,【平谷周边】安装售后技术员,5000-10000元/月,有提成|包吃|包住|五险一金|,北京惠达普科技发展有限公司,,,1-2年 · 高中以上学历 · 招20人,推广广告,,,2025/02/19 21:13:01,赶集
海淀 | 学院路,五险一金包住招电梯维修工月5千起,5000-10000元/月,安全、技术培训|交通补助|饭补|话补|包住|五险一金|加班补助|,北京巨通恒安电梯科技有限公司,,,经验不限 · 学历不限，可接收应届生 · 招6人,推广广告,,,2025/02/19 21:13:02,赶集
丰台 | 玉泉营,『玉泉营』电工包住宿上社保,4000-5000元/月,法定节假日|带薪年假|加班补助|年底双薪|包住|,北京兴邦物业管理有限责任公司,,,1-2年 · 学历不限 · 招4人,推广广告,,,2025/02/19 21:13:03,赶集
丰台 | 玉泉营,【玉泉营】电工包住五险,4000-5000元/月,法定节假日|带薪年假|定期体检|加班补助|年底双薪|包住|五险一金|,北京兴邦物业管理有限责任公司,,,1-2年 · 学历不限 · 招4人,推广广告,,,2025/02/19 21:13:05,赶集
丰台 | 玉泉营,电工4-5千上五险,4000-5000元/月,带薪年假|法定节假日|五险一金|加班补助|包住|,北京兴邦物业管理有限责任公司,,,1-2年 · 学历不限 · 招4人,推广广告,,,2025/02/19 21:13:06,赶集
东城,国企商业物业强电技工：月可入6千,4500-6000元/月,企业年金|工会福利|补充医疗|包住|加班补助|年底双薪|五险一金|交通补助|话补|饭补|,北京新隆福物业管理有限公司,,,3-5年 · 中专以上学历 · 招4人,,,,2025/02/19 21:13:08,赶集
昌平 | 龙域,【龙域】坐岗保安包住,4500-5800元/月,包吃|包住|,北京金卫伟业保安服务有限公司,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:13:09,赶集
北京,代理商销售,面议,急招|,中国人寿保险股份有限公司北京市分公司朝阳区第一营销服务部,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:13:10,赶集
朝阳 | 高碑店,周末双休/包住（声音销售）,4000-7000元/月,交通补助|周末双休|包吃|包住|,北京新声力量国际文化传媒有限公司,,,经验不限 · 大专以上学历 · 招若干人,,,,2025/02/19 21:13:11,赶集
朝阳 | 双桥,【双桥】销售经理/主管,面议,急招|,农安县农安镇沟帮子熏鸡店,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:13:12,赶集
海淀 | 大钟寺,周末双休/加班费（销售代表）,5000-8000元/月,饭补|话补|交通补助|环境好|周末双休|免费培训|加班补助|五险一金|,北京中科华懋投资咨询有限责任公司,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:13:14,赶集
西城 | 陶然亭,【陶然亭】销售专员话补,面议,饭补|交通补助|话补|股份制企业|,中体荣耀电竞体育文化（北京）有限公司,,,经验不限 · 学历不限 · 招20人,,,,2025/02/19 21:13:15,赶集
朝阳 | 十八里店,【十八里店】销售代表加班费,6000-12000元/月,话补|饭补|加班补助|交通补助|五险一金|,北京百木汇贸易有限公司,,,1-2年 · 中专以上学历 · 招若干人,,,,2025/02/19 21:13:16,赶集
丰台 | 大红门,有经验玻璃安装工+包吃住月5千起,5000-9000元/月,包吃|包住|,北京高国勇建材店,,,3-5年 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:12:49,赶集
丰台 | 大红门,有经验玻璃安装工6-8千,6000-9000元/月,包吃|包住|,北京高国勇建材店,,,3-5年 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:12:50,赶集
通州 | 乔庄,【乔庄】电梯工（通州）,4500-5000元/月,加班费|年终奖|加班补助|五险一金|包吃|,北京中湾智地物业管理有限公司,,,经验不限 · 学历不限 · 招3人,推广广告,,,2025/02/19 21:12:52,赶集
顺义 | 顺义周边,【顺义周边】充电桩安装工电话联系,5000-7000元/月,包住|包吃|,北京合悦众达电力工程有限公司,,,经验不限 · 学历不限 · 招5人,推广广告,,,2025/02/19 21:12:53,赶集
朝阳 | 豆各庄,汽车钣金/中大工五险包吃住,10000-15000元/月,加班费|餐补|饭补|加班补助|包住|五险一金|,圆车希众（北京）汽车服务有限公司,,,3-5年 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:12:54,赶集
海淀 | 清华大学,【清华大学】综合维修工五险一金,3900-6000元/月,做五休二|五险一金|加班补助|包住|包吃|,文津国际酒店管理（北京）有限公司,,,1-2年 · 学历不限 · 招2人,,,,2025/02/19 21:12:55,赶集
海淀 | 北太平庄,『制冷水暖工』高薪招空调制冷工,4900-6000元/月,年终奖|节日福利|免费浴室|饭补|五险一金|,格林物业,,,经验不限 · 中专以上学历，可接收应届生 · 招5人,,,,2025/02/19 21:12:57,赶集
海淀 | 清河,【清河】五险+包吃住电梯工,5500-7000元/月,包吃|包住|五险一金|,北京强佑物业管理有限公司,,,3-5年 · 学历不限 · 招1人,,,,2025/02/19 21:12:59,赶集
丰台 | 丰台周边,包吃+丰台汽车厂诚聘机修中大工,6000-10000元/月,月薪过万|晋升明确|多劳多得|加班补助|包住|包吃|,北京易嘉仁汽车用品有限公司,,,经验不限 · 学历不限 · 招5人,推广广告,,,2025/02/19 21:12:38,赶集
海淀 | 学院路,【学院路】急招制冷水暖工,面议,包住|五险一金|,北京安捷运通轨道设备发展有限公司,,,3-5年 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:12:39,赶集
平谷 | 滨河路,【滨河路】急招电梯维修员五险电联,5000-8000元/月,饭补|包住|五险一金|,北京铂铠星奥电梯设备有限公司,,,1-2年 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:12:41,赶集
大兴 | 亦庄,急招有经验中央空调工待遇好,4000-6000元/月,年终奖|季度奖金|六险|饭补|加班补助|,北京正阳高盛机电设备安装工程有限公司,,,3-5年 · 高中以上学历，可接收应届生 · 招5人,推广广告,,,2025/02/19 21:12:42,赶集
海淀 | 西三旗,【西三旗】五险一金高薪聘水电工,4500-5500元/月,五险一金|,北京国泰青春商业有限公司,,,经验不限 · 大专以上学历 · 招1人,推广广告,,,2025/02/19 21:12:43,赶集
昌平 | 阳坊,【阳坊】叉车工包住,4500-6000元/月,包吃|包住|,北京鼎晟祥宇商贸有限公司,,,经验不限 · 学历不限 · 招2人,,,,2025/02/19 21:12:44,赶集
昌平 | 阳坊,【阳坊】库房叉车工包吃,4500-6000元/月,包吃|包住|,北京鼎晟祥宇商贸有限公司,,,经验不限 · 学历不限 · 招2人,,,,2025/02/19 21:12:45,赶集
海淀 | 中关村,周末双休：急聘写字楼物业水暖工,3400-4000元/月,饭补|加班补助|话补|周末双休|五险一金|年底双薪|,北京豪景物业管理有限公司,,,3-5年 · 学历不限 · 招1人,,,,2025/02/19 21:12:47,赶集
朝阳 | 望京,【望京】物业综合维修工60岁内,3500-4000元/月,工服|五险一金|,北京斯凯兰蒂物业管理有限公司,,,3-5年 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:12:26,赶集
朝阳 | 朝外大街,周末双休/加班费（水电维修工）,4500-5500元/月,五险一金|加班补助|交通补助|周末双休|年底双薪|包吃|包住|,北京朝政物业管理有限公司,,,1-2年 · 技校以上学历 · 招10人,推广广告,,,2025/02/19 21:12:28,赶集
通州 | 八里桥,周末双休：国企单位高压电工,5000-6000元/月,周末双休|五险一金|,北京立时达药业有限公司,,,3-5年 · 技校以上学历 · 招1人,推广广告,,,2025/02/19 21:12:29,赶集
朝阳 | 望京,周末双休：工程水电综合工,3500-4500元/月,带薪年假|外出游玩|话补|饭补|周末双休|五险一金|股份制企业|,北京世纪博雅物业管理有限公司,,,经验不限 · 学历不限 · 招3人,推广广告,,,2025/02/19 21:12:30,赶集
海淀 | 上地,高新福利好高压运行值班水电维修,4000-4500元/月,半年奖|全年奖|过节费|加班补助|五险一金|,北京实创科技园经营服务有限责任公司,,,经验不限 · 学历不限 · 招3人,推广广告,,,2025/02/19 21:12:32,赶集
顺义,诚招顺义值班电工,3500-4000元/月,国有企业|,北京亿洋时代楼宇科技有限公司,,,经验不限 · 学历不限 · 招2人,,,,2025/02/19 21:12:33,赶集
海淀 | 明光桥,【明光桥】物业维修电工（明光村）,4500-5100元/月,交通较好|生活超级便利|五险一金|包住|饭补|,北京金五星商贸集团有限公司,,,1-2年 · 技校以上学历 · 招2人,,,,2025/02/19 21:12:34,赶集
海淀 | 北太平庄,高薪招维修电工：月可入6千,5100-6000元/月,年终奖|节日福利|免费浴室|饭补|五险一金|加班补助|,格林物业,,,经验不限 · 高中以上学历 · 招3人,,,,2025/02/19 21:12:36,赶集
海淀 | 西二旗,【西二旗】电工领班餐补,4100-4300元/月,住宿|带薪年假|五险一金|饭补|,北京东方鸿润物业服务有限公司,,,经验不限 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:12:16,赶集
丰台 | 花乡,【花乡】丰台+电器维修工高薪,8000-16000元/月,加班补助|交通补助|话补|包住|,北京德胜瑞家电维修中心,,,经验不限 · 学历不限 · 招50人,推广广告,,,2025/02/19 21:12:17,赶集
丰台 | 花乡,【花乡】丰台/电器维修工高薪电联,8000-16000元/月,加班补助|交通补助|话补|包住|,北京德胜瑞家电维修中心,,,经验不限 · 学历不限 · 招50人,推广广告,,,2025/02/19 21:12:18,赶集
北京,急聘装卸480天人走账清不压资,9000-11000元/月,房补|饭补|加班补助|年底双薪|包吃|包住|五险一金|,北京金企航物流有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:12:19,赶集
海淀 | 北航,【北航】物业水电维修工,4000-4500元/月,交通超级便利|包住|饭补|加班补助|五险一金|,北京中湾智地物业管理有限公司,,,1-2年 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:12:21,赶集
昌平 | 龙泽,【龙泽】高配值班维修工,3000-3500元/月,工服|,北京斯凯兰蒂物业管理有限公司,,,经验不限 · 学历不限 · 招2人,,,,2025/02/19 21:12:22,赶集
海淀 | 紫竹桥,【紫竹桥】电工五险一金,4000-6000元/月,免费培训|环境好|加班补助|年底双薪|包住|包吃|五险一金|,北京金龙潭御瑞酒店管理有限责任公司,,,经验不限 · 学历不限 · 招2人,,,,2025/02/19 21:12:23,赶集
朝阳 | 劲松,电工运行高压电工上24休48,3500-5000元/月,年底双薪|,北京海文资产经营管理有限公司,,,1-2年 · 学历不限 · 招2人,,,,2025/02/19 21:12:24,赶集
海淀 | 西二旗,【西二旗】月入过万学徒工,5000-8000元/月,有提成|加班费|加班补助|年底双薪|包吃|包住|五险一金|,北京我爱胜家住房租赁有限公司,,,经验不限 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:12:04,赶集
丰台 | 花乡,【花乡】诚招电器维修工高薪电联,8000-16000元/月,加班费|加班补助|交通补助|话补|包住|,北京德胜瑞家电维修中心,,,经验不限 · 学历不限 · 招50人,推广广告,,,2025/02/19 21:12:06,赶集
平谷 | 平谷周边,【平谷周边】招聘技术安装工,5000-10000元/月,包吃|包住|五险一金|,北京惠达普科技发展有限公司,,,经验不限 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:12:07,赶集
丰台 | 丰台周边,高薪招电梯工五险包住电联月5千起,5000-8000元/月,饭补|包住|五险一金|,北京铂铠星奥电梯设备有限公司,,,1-2年 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:12:08,赶集
顺义,『机修工』汽车改装电工,5000-10000元/月,房补|包吃|包住|五险一金|,北京大隆金马汽车销售有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:12:09,赶集
昌平,暖通维修工4-5千包住,4050-5000元/月,五险|带薪年假|高温补贴|包住|周末双休|加班补助|饭补|,北京招商局物业管理有限公司,,,3-5年 · 学历不限 · 招2人,,,,2025/02/19 21:12:11,赶集
海淀 | 白石桥,50岁以内电专业维修工五险一金,4000-5500元/月,五险一金|话补|饭补|,浙江科路核工程服务有限公司,,,经验不限 · 高中以上学历 · 招4人,,,,2025/02/19 21:12:12,赶集
平谷 | 平谷周边,【平谷周边】安装维修工年底双薪,面议,高低温补贴|节日福利|五险一金|年底双薪|加班补助|包吃|包住|,北京惠达普科技发展有限公司,,,经验不限 · 学历不限 · 招20人,,,,2025/02/19 21:12:14,赶集
朝阳 | 左家庄,周末双休：物业强电技工,3000-4000元/月,员工体检|年假|加班补助|包住|年底双薪|周末双休|五险一金|,天华泰平国际物业管理（北京）有限公司,,,1-2年 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:11:53,赶集
北京,库房急聘装卸480天包吃住,9500-11000元/月,加班补助|年底双薪|包吃|包住|五险一金|,北京金企航物流有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:54,赶集
北京,急聘装卸工350天人走账清,9500-11000元/月,房补|加班补助|年底双薪|包吃|包住|五险一金|,北京金企航物流有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:55,赶集
昌平 | 阳坊,CNC加工中心操作工：月可入8千,6000-8000元/月,加班补助|包吃|包住|,北京恩利集科技有限公司,,,3-5年 · 学历不限 · 招4人,推广广告,,,2025/02/19 21:11:57,赶集
大兴 | 亦庄,【亦庄】聘中央空调维修电工福利好,5000-8000元/月,年终奖|季度奖金|六险|饭补|加班补助|,北京正阳高盛机电设备安装工程有限公司,,,1-2年 · 高中以上学历 · 招5人,推广广告,,,2025/02/19 21:11:58,赶集
通州 | 马驹桥,【马驹桥】货物木箱加工,5000-7000元/月,加班补助|五险一金|,北京新杰物流服务有限公司,,,1-2年 · 学历不限 · 招5人,,,,2025/02/19 21:11:59,赶集
朝阳 | 常营,『常营』高薪诚聘机修工有意电联,8000-12000元/月,加班补助|年底双薪|包吃|包住|,北京福顺易盛科贸有限公司,,,经验不限 · 学历不限 · 招6人,,,,2025/02/19 21:12:00,赶集
丰台 | 七里庄,【七里庄】空调运行工包住,4500-5000元/月,包住|,北京豪盛恒大科技有限公司,,,经验不限 · 学历不限 · 招2人,,,,2025/02/19 21:12:02,赶集
海淀 | 五棵松,【五棵松】物业电工包住,4000-5000元/月,五险一金|包住|国有企业|,北京亿洋时代楼宇科技有限公司,,,经验不限 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:11:41,赶集
海淀,『维修工』空调维修员45岁内,4100-4200元/月,包吃|包住|五险一金|加班补助|,中协宾馆,,,经验不限 · 学历不限 · 招1人,推广广告,,,2025/02/19 21:11:42,赶集
北京,急聘装卸450天人走账清包吃住,9500-11000元/月,房补|加班补助|包吃|包住|五险一金|,北京金企航物流有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:43,赶集
通州 | 马驹桥,周末双休：暖通维修包住45内,3000-5000元/月,五险|带薪年假|高温补贴|包住|周末双休|加班补助|饭补|,北京招商局物业管理有限公司,,,3-5年 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:11:45,赶集
北京,【私营】水电安装维修工35岁以下,5000-8000元/月,年终奖金|五险|意外险|饭补|交通补助|话补|包住|,北京碧丽饮水设备有限公司,,,经验不限 · 学历不限 · 招3人,推广广告,,,2025/02/19 21:11:46,赶集
丰台 | 云岗,【云岗】招聘塑钢门窗制作与安装员,面议,加班补助|包吃|包住|,北京金邦达装饰工程有限公司,,,1-2年 · 学历不限 · 招10人,,,,2025/02/19 21:11:48,赶集
通州 | 张家湾,【张家湾】通州招聘钣金中工包吃住,5000-8000元/月,包吃|包住|,北京联达兴友汽车修理有限公司,,,3-5年 · 学历不限 · 招5人,,,,2025/02/19 21:11:49,赶集
房山 | 琉璃河,房车厂招内饰组装制作装修木工,面议,房补|话补|饭补|加班补助|交通补助|周末双休|年底双薪|包吃|包住|五险一金|,北京富日通汽车销售服务有限公司,,,经验不限 · 学历不限 · 招若干人,,,,2025/02/19 21:11:51,赶集
北京,急聘小件装卸工450天不压工资,9000-11000元/月,加班费|年终奖|宿舍空调|宿舍|加班补助|周末双休|年底双薪|包吃|包住|五险一金|,北京金企航物流有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:30,赶集
朝阳 | 朝外大街,周末双休/交通补助（空调维修工）,4500-5500元/月,加班补助|交通补助|周末双休|年底双薪|五险一金|,北京朝政物业管理有限公司,,,1-2年 · 技校以上学历 · 招5人,推广广告,,,2025/02/19 21:11:31,赶集
顺义 | 顺义城区,【顺义城区】普工暑假工包住,4500-6800元/月,五险|房补|包住|包吃|,肇东市乾程物流有限公司,,,经验不限 · 学历不限 · 招15人,推广广告,,,2025/02/19 21:11:33,赶集
顺义 | 顺义周边,周末双休：8k库房普工轻松包食宿,7500-8500元/月,房补|话补|饭补|加班补助|交通补助|周末双休|年底双薪|包吃|包住|五险一金|,廊坊铎金企业管理有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:34,赶集
丰台 | 长辛店,『普工』丰台直招烟道清洗工包吃住,5500-8500元/月,话补|饭补|加班补助|年底双薪|包吃|包住|,北京清江源技术服务有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:36,赶集
顺义 | 南彩,【南彩】顺义白班库房分拣管吃住,7000-8000元/月,包吃|,叮咚买菜,,,经验不限 · 学历不限 · 招50人,,,,2025/02/19 21:11:37,赶集
海淀 | 西二旗,包住五险诚聘电工3千6+,3800-4000元/月,带薪年假|五险一金|饭补|,北京东方鸿润物业服务有限公司,,,经验不限 · 学历不限 · 招3人,,,,2025/02/19 21:11:38,赶集
大兴 | 亦庄,有意请电联诚聘有经验钣金工,4000-6000元/月,急招|,北京正阳高盛机电设备安装工程有限公司,,,经验不限 · 学历不限 · 招5人,,,,2025/02/19 21:11:39,赶集
顺义 | 顺义周边,周末双休：库房小件普工轻松有保险,7500-8000元/月,房补|话补|饭补|加班补助|交通补助|周末双休|年底双薪|包吃|包住|五险一金|,廊坊铎金企业管理有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:18,赶集
丰台,周末双休：急招电力安装工人包食宿,4000-7000元/月,加班补助|饭补|交通补助|话补|年底双薪|周末双休|五险一金|,北京中北电力工程有限责任公司,,,经验不限 · 学历不限 · 招3人,推广广告,,,2025/02/19 21:11:19,赶集
丰台 | 丰台路,『丰台路』五险一金招机修工,6000-8000元/月,单休|包住|包吃|五险一金|,北京联众同力科技有限公司,,,3-5年 · 学历不限 · 招1人,推广广告,,,2025/02/19 21:11:21,赶集
房山 | 长阳,『电梯工』电梯维修技师,5000-7000元/月,年底奖金|提供住宿|系统培训|五险一金|,北京城承物业管理有限责任公司,,,经验不限 · 学历不限 · 招1人,推广广告,,,2025/02/19 21:11:22,赶集
丰台 | 丰台周边,生产车间诚聘操作工五险一金包吃住,4500-5000元/月,定期团建|多劳多得|晋升明确|包吃|包住|五险一金|,北京圣祥乳制品厂,,,经验不限 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:11:23,赶集
丰台 | 太平桥,周末双休/年底双薪（电工主管）,5000-5500元/月,年底双薪|周末双休|五险一金|,北京鼎春德物业管理有限公司,,,3-5年 · 大专以上学历 · 招1人,,,,2025/02/19 21:11:25,赶集
平谷 | 平谷周边,【平谷周边】月薪过万安装技术员,5000-10000元/月,包吃|包住|五险一金|,北京惠达普科技发展有限公司,,,经验不限 · 学历不限 · 招10人,,,,2025/02/19 21:11:26,赶集
北京周边,『包装员』普工包装8千提供食宿,7500-8500元/月,工作轻松不累|可以预支工资|当天安排住宿|房补|饭补|加班补助|年底双薪|,北京恒生源通供应链管理有限公司,,,经验不限 · 学历不限，可接收应届生 · 招9人,,,,2025/02/19 21:11:28,赶集
朝阳 | 朝阳周边,『朝阳周边』空调维修师傅,8000-15000元/月,急招|,北京创领机电工程有限公司,,,3-5年 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:11:07,赶集
顺义,可月入1.2w：数控车工住宿补贴,8000-12000元/月,房补|包吃|包住|五险一金|,北京利阳金属加工有限公司,,,8-10年 · 技校以上学历 · 招若干人,推广广告,,,2025/02/19 21:11:08,赶集
怀柔 | 雁栖,『数控车床操作工』数控车床操作员,6000-10000元/月,房补|饭补|加班补助|,北京高质超导腔科技有限公司,,,3-5年 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:10,赶集
大兴 | 亦庄,【亦庄】急招有登高证切割/焊工,4500-6000元/月,包住|包吃|,北京鑫域通设备安装有限公司,,,经验不限 · 学历不限 · 招3人,推广广告,,,2025/02/19 21:11:11,赶集
朝阳 | 东坝,金泽家园诚聘安装工包住电联,8000-16000元/月,加班补助|年底双薪|包住|,北京全活智能科技有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:11:12,赶集
房山 | 良乡,【良乡】包吃住诚聘亚克力雕刻师傅,6000-7000元/月,包住|包吃|,北京世纪广大营销策划有限公司,,,经验不限 · 学历不限 · 招5人,,,,2025/02/19 21:11:13,赶集
平谷 | 滨河路,【滨河路】电梯工餐补,6000-8000元/月,有工作经验|一年以上|包住|五险一金|饭补|,北京铂铠星奥电梯设备有限公司,,,经验不限 · 学历不限 · 招2人,,,,2025/02/19 21:11:14,赶集
朝阳 | 国贸,北京聘窗帘安装师傅有意者电话联系,7000-12000元/月,单休|,阜阳市安客信息科技有限公司,,,经验不限 · 学历不限 · 招3人,,,,2025/02/19 21:11:15,赶集
房山 | 房山城关,【房山城关】线切割操作工,6000-8000元/月,包吃|,北京中瑞中科科技有限公司,,,3-5年 · 学历不限 · 招2人,推广广告,,,2025/02/19 21:10:56,赶集
房山 | 良乡,【良乡】诚聘亚克力雕刻师傅包吃住,6000-7000元/月,包住|包吃|,北京世纪广大营销策划有限公司,,,经验不限 · 学历不限 · 招6人,推广广告,,,2025/02/19 21:10:57,赶集
朝阳 | 燕莎,【燕莎】物业高压电工,4000-5000元/月,加班费|餐补|太远勿投简历|商业保险|饭补|加班补助|年底双薪|五险一金|,北京加士活酒店物业管理有限公司,,,3-5年 · 中专以上学历 · 招1人,推广广告,,,2025/02/19 21:10:59,赶集
通州 | 梨园,电梯安装工福利好包住有补助,8000-12000元/月,加班费|加班补助|包住|,北京星百嘉电梯有限公司,,,经验不限 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:11:00,赶集
丰台 | 丰台周边,品牌工厂诚聘五险一金包吃住包装工,3800-4200元/月,定期团建|多劳多得|晋升明确|包吃|包住|五险一金|,北京圣祥乳制品厂,,,经验不限 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:11:01,赶集
海淀 | 温泉,【温泉】维修电工包住,4500-5000元/月,包住|包吃|,北京军港物业管理有限公司,,,经验不限 · 学历不限 · 招8人,,,,2025/02/19 21:11:02,赶集
昌平 | 沙河,空调运行工能月入5.5k,5000-5500元/月,急招|,北京京泽物业管理有限公司,,,1-2年 · 中专以上学历 · 招2人,,,,2025/02/19 21:11:04,赶集
昌平 | 东小口,【东小口】汽车喷漆工（包吃）,8000-10000元/月,包吃|五险一金|,北京隆晟通达汽车销售服务有限公司,,,3-5年 · 学历不限 · 招1人,,,,2025/02/19 21:11:05,赶集
顺义 | 顺义周边,周末双休：8500库房普工可短期,面议,加班费|宿舍空调|住宿补贴|餐补|宿舍热水|24小时热水|环境好|房补|话补|饭补|加班补助|交通补助|周末双休|年底双薪|包吃|包住|五险一金|,廊坊铎金企业管理有限公司,,,经验不限 · 学历不限 · 招若干人,推广广告,,,2025/02/19 21:10:46,赶集
顺义 | 马坡,普工操作员(简单上手)6K-9K起包吃住,6000-8000元/月,加班费|住宿补贴|餐补|房补|饭补|加班补助|包住|,北京众鑫兴业商贸有限公司,,,经验不限 · 学历不限 · 招15人,推广广告,,,2025/02/19 21:10:48,赶集
北京,机修工能月入8千,4000-8000元/月,急招|,北京车百汇汽车技术服务有限公司,,,经验不限 · 学历不限 · 招10人,推广广告,,,2025/02/19 21:10:49,赶集
北京,普工/操作工：月可入8千,7000-8000元/月,急招|,北京中瑞物流有限公司,,,经验不限 · 学历不限 · 招5人,推广广告,,,2025/02/19 21:10:50,赶集
海淀 | 中关村,手机维修师傅：月可入5千,3000-5000元/月,急招|,北京天创精诚科技有限公司,,,经验不限 · 学历不限 · 招6人,推广广告,,,2025/02/19 21:10:51,赶集
通州 | 马驹桥,【马驹桥】管住操作普工月入8k,6000-8000元/月,房补|饭补|加班补助|包住|,北京众鑫兴业商贸有限公司,,,经验不限 · 学历不限 · 招20人,,,,2025/02/19 21:10:52,赶集
通州 | 通州北苑,周末双休：包吃住普工月8k,7000-8000元/月,房补|话补|饭补|加班补助|交通补助|周末双休|年底双薪|包吃|包住|五险一金|,北京圣凯瑞科电子技术有限公司,,,经验不限 · 高中以上学历 · 招5人,,,,2025/02/19 21:10:54,赶集
